"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","treatment_dap100","treatment_dap120"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00186","","","","10","7","14","15","3.3","0.5","6.01","23.41879489","3.8","9.81","29","0.235714286","0.033333333","0.131034483","4.142857143","2.9","2","1.4","0.542857143","0.38","0.858571429","0.601","48.27586207","38.73598369","70","0.889914206","14.66666667","20.95238095","16.88888889","24.12698413","26.71111111","38.15873016","3.955174248","5.650248926","43.6","62.28571429","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00187","","","","10","3","0","11","0","0.64","12.26","20.23075393","0.64","12.9","11","","0.058181818","0.058181818","3.666666667","1.1","0","0","0.213333333","0.064","4.086666667","1.226","0","4.96124031","30","0.129476825","0","0","2.844444444","9.481481481","54.48888889","181.6296296","0.575452556","1.918175187","57.33333333","191.1111111","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00188","","","","10","5","6","5","1.49","0.33","8.65","26.24382454","1.82","10.47","11","0.248333333","0.066","0.165454545","2.2","1.1","1.2","0.6","0.364","0.182","1.73","0.865","54.54545455","17.38299904","50","0.477637607","6.622222222","13.24444444","8.088888889","16.17777778","38.44444444","76.88888889","2.122833807","4.245667614","46.53333333","93.06666667","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00189","","","","10","4","9","20","1.53","1.14","5.51","21.06311961","2.67","8.18","29","0.17","0.057","0.092068966","7.25","2.9","2.25","0.9","0.6675","0.267","1.3775","0.551","31.03448276","32.6405868","40","0.562385294","6.8","17","11.86666667","29.66666667","24.48888889","61.22222222","2.499490194","6.248725484","36.35555556","90.88888889","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00190","","","","10","7","34","20","3.6","0.7","6.98","20.45193221","4.3","11.28","54","0.105882353","0.035","0.07962963","7.714285714","5.4","4.857142857","3.4","0.614285714","0.43","0.997142857","0.698","62.96296296","38.12056738","70","0.879433085","16","22.85714286","19.11111111","27.3015873","31.02222222","44.31746032","3.908591489","5.583702127","50.13333333","71.61904762","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00191","","","","10","6","9","29","3.25","1.63","12.16","23.32354259","4.88","17.04","38","0.361111111","0.056206897","0.128421053","6.333333333","3.8","1.5","0.9","0.813333333","0.488","2.026666667","1.216","23.68421053","28.63849765","60","1.138188878","14.44444444","24.07407407","21.68888889","36.14814815","54.04444444","90.07407407","5.058617237","8.431028729","75.73333333","126.2222222","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00192","","","","10","4","11","4","2.45","0.28","9.47","19.45161931","2.73","12.2","15","0.222727273","0.07","0.182","3.75","1.5","2.75","1.1","0.6825","0.273","2.3675","0.947","73.33333333","22.37704918","40","0.531029207","10.88888889","27.22222222","12.13333333","30.33333333","42.08888889","105.2222222","2.36012981","5.900324524","54.22222222","135.5555556","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00193","","","","10","4","21","25","3.82","0.45","12.38","21.30077249","4.27","16.65","46","0.181904762","0.018","0.092826087","11.5","4.6","5.25","2.1","1.0675","0.427","3.095","1.238","45.65217391","25.64564565","40","0.909542985","16.97777778","42.44444444","18.97777778","47.44444444","55.02222222","137.5555556","4.042413268","10.10603317","74","185","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00194","","","","10","3","8","0","1.16","0","6.04","21.07094914","1.16","7.2","8","0.145","","0.145","2.666666667","0.8","2.666666667","0.8","0.386666667","0.116","2.013333333","0.604","100","16.11111111","30","0.24442301","5.155555556","17.18518519","5.155555556","17.18518519","26.84444444","89.48148148","1.086324489","3.62108163","32","106.6666667","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00195","","","","10","2","3","0","0.94","0","10.15","22.29918278","0.94","11.09","3","0.313333333","","0.313333333","1.5","0.3","1.5","0.3","0.47","0.094","5.075","1.015","100","8.476104599","20","0.209612318","4.177777778","20.88888889","4.177777778","20.88888889","45.11111111","225.5555556","0.931610303","4.658051514","49.28888889","246.4444444","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00196","","","","10","1","3","0","0.62","0","4.54","22.4218828","0.62","5.16","3","0.206666667","","0.206666667","3","0.3","3","0.3","0.62","0.062","4.54","0.454","100","12.01550388","10","0.139015673","2.755555556","27.55555556","2.755555556","27.55555556","20.17777778","201.7777778","0.617847437","6.178474372","22.93333333","229.3333333","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00197","","","","10","7","15","18","6.28","1.52","12.63","21.00547536","7.8","20.43","33","0.418666667","0.084444444","0.236363636","4.714285714","3.3","2.142857143","1.5","1.114285714","0.78","1.804285714","1.263","45.45454545","38.17914831","70","1.638427078","27.91111111","39.87301587","34.66666667","49.52380952","56.13333333","80.19047619","7.281898125","10.40271161","90.8","129.7142857","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00198","","","","10","6","40","19","11.23","0.82","12.49","19.73118817","12.05","24.54","59","0.28075","0.043157895","0.204237288","9.833333333","5.9","6.666666667","4","2.008333333","1.205","2.081666667","1.249","67.79661017","49.10350448","60","2.377608174","49.91111111","83.18518519","53.55555556","89.25925926","55.51111111","92.51851852","10.56714744","17.6119124","109.0666667","181.7777778","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00199","","","","10","9","27","32","9.37","1.96","17.12","22.05713716","11.33","28.45","59","0.347037037","0.06125","0.192033898","6.555555556","5.9","3","2.7","1.258888889","1.133","1.902222222","1.712","45.76271186","39.82425308","90","2.49907364","41.64444444","46.27160494","50.35555556","55.95061728","76.08888889","84.54320988","11.10699396","12.3411044","126.4444444","140.4938272","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00200","","","","10","7","19","14","15.78","0.22","7.76","20.18120271","16","23.76","33","0.830526316","0.015714286","0.484848485","4.714285714","3.3","2.714285714","1.9","2.285714286","1.6","1.108571429","0.776","57.57575758","67.34006734","70","3.228992434","70.13333333","100.1904762","71.11111111","101.5873016","34.48888889","49.26984127","14.35107748","20.50153926","105.6","150.8571429","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00201","","","","10","9","22","16","3.15","0.46","5.73","26.82756905","3.61","9.34","38","0.143181818","0.02875","0.095","4.222222222","3.8","2.444444444","2.2","0.401111111","0.361","0.636666667","0.573","57.89473684","38.6509636","90","0.968475243","14","15.55555556","16.04444444","17.82716049","25.46666667","28.2962963","4.304334412","4.782593791","41.51111111","46.12345679","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00202","","","","10","8","24","18","6.5","0.9","5.62","25.24349433","7.4","13.02","42","0.270833333","0.05","0.176190476","5.25","4.2","3","2.4","0.925","0.74","0.7025","0.562","57.14285714","56.83563748","80","1.86801858","28.88888889","36.11111111","32.88888889","41.11111111","24.97777778","31.22222222","8.302304802","10.377881","57.86666667","72.33333333","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00203","","","","10","8","20","12","6.35","0.76","9.38","23.70558629","7.11","16.49","32","0.3175","0.063333333","0.2221875","4","3.2","2.5","2","0.88875","0.711","1.1725","0.938","62.5","43.11704063","80","1.685467185","28.22222222","35.27777778","31.6","39.5","41.68888889","52.11111111","7.490965268","9.363706585","73.28888889","91.61111111","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00204","","","","10","7","21","8","4.88","0.48","2.54","23.72375361","5.36","7.9","29","0.232380952","0.06","0.184827586","4.142857143","2.9","3","2.1","0.765714286","0.536","0.362857143","0.254","72.4137931","67.84810127","70","1.271593193","21.68888889","30.98412698","23.82222222","34.03174603","11.28888889","16.12698413","5.651525304","8.073607578","35.11111111","50.15873016","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00205","","","","10","9","21","24","4.77","1.45","14.44","22.43851439","6.22","20.66","45","0.227142857","0.060416667","0.138222222","5","4.5","2.333333333","2.1","0.691111111","0.622","1.604444444","1.444","46.66666667","30.10648596","90","1.395675595","21.2","23.55555556","27.64444444","30.71604938","64.17777778","71.30864198","6.203002645","6.892225161","91.82222222","102.0246914","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00206","","","","10","8","15","13","4.5","1","7.39","22.45885287","5.5","12.89","28","0.3","0.076923077","0.196428571","3.5","2.8","1.875","1.5","0.6875","0.55","0.92375","0.739","53.57142857","42.66873545","80","1.235236908","20","25","24.44444444","30.55555556","32.84444444","41.05555556","5.489941813","6.862427266","57.28888889","71.61111111","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00207","","","","10","8","14","16","5.05","1.09","21.75","23.32336821","6.14","27.89","30","0.360714286","0.068125","0.204666667","3.75","3","1.75","1.4","0.7675","0.614","2.71875","2.175","46.66666667","22.01505916","80","1.432054808","22.44444444","28.05555556","27.28888889","34.11111111","96.66666667","120.8333333","6.364688036","7.955860045","123.9555556","154.9444444","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00208","","","","10","7","18","10","5.43","0.69","6.82","20.00895033","6.12","12.94","28","0.301666667","0.069","0.218571429","4","2.8","2.571428571","1.8","0.874285714","0.612","0.974285714","0.682","64.28571429","47.29520866","70","1.22454776","24.13333333","34.47619048","27.2","38.85714286","30.31111111","43.3015873","5.44243449","7.774906414","57.51111111","82.15873016","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00209","","","","10","7","11","10","2.14","0.33","3.07","24.88195238","2.47","5.54","21","0.194545455","0.033","0.117619048","3","2.1","1.571428571","1.1","0.352857143","0.247","0.438571429","0.307","52.38095238","44.58483755","70","0.614584224","9.511111111","13.58730159","10.97777778","15.68253968","13.64444444","19.49206349","2.731485439","3.902122056","24.62222222","35.17460317","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00210","","","","10","0","0","0","0","0","0","","0","0","0","","","","","0","","0","","0","","0","","","0","","0","","0","","0","","","","0","","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00211","","","","10","5","13","11","5.43","0.88","6.63","24.91896474","6.31","12.94","24","0.417692308","0.08","0.262916667","4.8","2.4","2.6","1.3","1.262","0.631","1.326","0.663","54.16666667","48.76352396","50","1.572386675","24.13333333","48.26666667","28.04444444","56.08888889","29.46666667","58.93333333","6.988385223","13.97677045","57.51111111","115.0222222","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00212","","","","10","4","10","2","2.94","0.21","5.02","21.82846933","3.15","8.17","12","0.294","0.105","0.2625","3","1.2","2.5","1","0.7875","0.315","1.255","0.502","83.33333333","38.55569155","40","0.687596784","13.06666667","32.66666667","14","35","22.31111111","55.77777778","3.055985706","7.639964266","36.31111111","90.77777778","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00213","","","","10","6","30","20","6.17","0.68","7.99","20.19087384","6.85","14.84","50","0.205666667","0.034","0.137","8.333333333","5","5","3","1.141666667","0.685","1.331666667","0.799","60","46.15902965","60","1.383074858","27.42222222","45.7037037","30.44444444","50.74074074","35.51111111","59.18518519","6.146999369","10.24499895","65.95555556","109.9259259","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00214","","","","10","6","22","17","3.17","1.02","4.11","22.59782933","4.19","8.3","39","0.144090909","0.06","0.107435897","6.5","3.9","3.666666667","2.2","0.698333333","0.419","0.685","0.411","56.41025641","50.48192771","60","0.946849049","14.08888889","23.48148148","18.62222222","31.03703704","18.26666667","30.44444444","4.208217995","7.013696659","36.88888889","61.48148148","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00215","","","","10","6","28","25","6.01","1.15","9.85","21.18346125","7.16","17.01","53","0.214642857","0.046","0.13509434","8.833333333","5.3","4.666666667","2.8","1.193333333","0.716","1.641666667","0.985","52.83018868","42.09288654","60","1.516735826","26.71111111","44.51851852","31.82222222","53.03703704","43.77777778","72.96296296","6.741048113","11.23508019","75.6","126","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00216","","","","10","7","14","12","5.94","1.12","8.08","22.30935505","7.06","15.14","26","0.424285714","0.093333333","0.271538462","3.714285714","2.6","2","1.4","1.008571429","0.706","1.154285714","0.808","53.84615385","46.63143989","70","1.575040467","26.4","37.71428571","31.37777778","44.82539683","35.91111111","51.3015873","7.000179851","10.00025693","67.28888889","96.12698413","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00217","","","","10","1","2","5","0.26","0.14","2.01","18.89608561","0.4","2.41","7","0.13","0.028","0.057142857","7","0.7","2","0.2","0.4","0.04","2.01","0.201","28.57142857","16.59751037","10","0.075584342","1.155555556","11.55555556","1.777777778","17.77777778","8.933333333","89.33333333","0.335930411","3.359304108","10.71111111","107.1111111","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00218","","","","10","2","5","21","1.01","0.4","1.91","17.80062896","1.41","3.32","26","0.202","0.019047619","0.054230769","13","2.6","2.5","0.5","0.705","0.141","0.955","0.191","19.23076923","42.46987952","20","0.250988868","4.488888889","22.44444444","6.266666667","31.33333333","8.488888889","42.44444444","1.115506081","5.577530407","14.75555556","73.77777778","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00219","","","","10","5","11","11","3.48","0.78","8.66","19.86731844","4.26","12.92","22","0.316363636","0.070909091","0.193636364","4.4","2.2","2.2","1.1","0.852","0.426","1.732","0.866","50","32.97213622","50","0.846347766","15.46666667","30.93333333","18.93333333","37.86666667","38.48888889","76.97777778","3.761545625","7.523091249","57.42222222","114.8444444","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00220","","","","10","5","15","14","4.85","0.73","4.25","18.82113215","5.58","9.83","29","0.323333333","0.052142857","0.192413793","5.8","2.9","3","1.5","1.116","0.558","0.85","0.425","51.72413793","56.76500509","50","1.050219174","21.55555556","43.11111111","24.8","49.6","18.88888889","37.77777778","4.667640773","9.335281546","43.68888889","87.37777778","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00221","","","","10","9","30","4","3.92","0.27","3.24","27.25320817","4.19","7.43","34","0.130666667","0.0675","0.123235294","3.777777778","3.4","3.333333333","3","0.465555556","0.419","0.36","0.324","88.23529412","56.39300135","90","1.141909422","17.42222222","19.35802469","18.62222222","20.69135802","14.4","16","5.075152988","5.639058876","33.02222222","36.69135802","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00222","","","","10","4","14","18","3.5","1.7","1.34","26.39131085","5.2","6.54","32","0.25","0.094444444","0.1625","8","3.2","3.5","1.4","1.3","0.52","0.335","0.134","43.75","79.51070336","40","1.372348164","15.55555556","38.88888889","23.11111111","57.77777778","5.955555556","14.88888889","6.099325174","15.24831294","29.06666667","72.66666667","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00223","","","","10","6","15","13","3.77","1.04","3.36","26.66433601","4.81","8.17","28","0.251333333","0.08","0.171785714","4.666666667","2.8","2.5","1.5","0.801666667","0.481","0.56","0.336","53.57142857","58.87392901","60","1.282554562","16.75555556","27.92592593","21.37777778","35.62962963","14.93333333","24.88888889","5.700242498","9.500404164","36.31111111","60.51851852","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00224","","","","10","5","8","5","2.55","0.35","2.33","21.39246779","2.9","5.23","13","0.31875","0.07","0.223076923","2.6","1.3","1.6","0.8","0.58","0.29","0.466","0.233","61.53846154","55.44933078","50","0.620381566","11.33333333","22.66666667","12.88888889","25.77777778","10.35555556","20.71111111","2.757251404","5.514502808","23.24444444","46.48888889","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00225","","","","10","5","5","11","1.4","0.42","2.11","24.31354961","1.82","3.93","16","0.28","0.038181818","0.11375","3.2","1.6","1","0.5","0.364","0.182","0.422","0.211","31.25","46.31043257","50","0.442506603","6.222222222","12.44444444","8.088888889","16.17777778","9.377777778","18.75555556","1.966696013","3.933392026","17.46666667","34.93333333","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00226","","","","10","5","17","0","3.5","0","2.34","25.22075603","3.5","5.84","17","0.205882353","","0.205882353","3.4","1.7","3.4","1.7","0.7","0.35","0.468","0.234","100","59.93150685","50","0.882726461","15.55555556","31.11111111","15.55555556","31.11111111","10.4","20.8","3.923228716","7.846457432","25.95555556","51.91111111","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00227","","","","10","7","9","22","2.78","1.29","4.11","26.32889952","4.07","8.18","31","0.308888889","0.058636364","0.131290323","4.428571429","3.1","1.285714286","0.9","0.581428571","0.407","0.587142857","0.411","29.03225806","49.75550122","70","1.07158621","12.35555556","17.65079365","18.08888889","25.84126984","18.26666667","26.0952381","4.76260538","6.803721971","36.35555556","51.93650794","","1"
