"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004 "
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00314","","","","26","10","1","5","5","10","10","8","7","1.5","1.3","3","5","7","7","3","7.76","2.8","5.8","15","0.1875","0.185714286","0.186666667","1.5","0.576923077","0.8","0.307692308","0.28","0.107692308","0.3","0.115384615","53.33333333","48.27586207","38.46153846","2.136752137","5.555555556","3.988603989","10.37037037","4.273504274","11.11111111","8.262108262","21.48148148"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00315","","","","26","12","3","5","3","12","12","5","10","1","1.6","4.5","8","5","5","5","4.41","2.6","7.1","15","0.2","0.16","0.173333333","1.25","0.576923077","0.416666667","0.192307692","0.216666667","0.1","0.375","0.173076923","33.33333333","36.61971831","46.15384615","1.424501425","3.086419753","3.703703704","8.024691358","6.41025641","13.88888889","10.11396011","21.91358025"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00316","","","","26","16","1","3","7","16","16","15","20","4.5","6.1","8.5","6","3","3","3","","10.6","19.1","35","0.3","0.305","0.302857143","2.1875","1.346153846","0.9375","0.576923077","0.6625","0.407692308","0.53125","0.326923077","42.85714286","55.4973822","61.53846154","6.41025641","10.41666667","15.0997151","24.53703704","12.10826211","19.67592593","27.20797721","44.21296296"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00317","","","","26","18","1","3","7","18","18","16","24","5","7","9","2","3","3","3","11.03","12","21","40","0.3125","0.291666667","0.3","2.222222222","1.538461538","0.888888889","0.615384615","0.666666667","0.461538462","0.5","0.346153846","40","57.14285714","69.23076923","7.122507123","10.28806584","17.09401709","24.69135802","12.82051282","18.51851852","29.91452991","43.20987654"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00318","","","","26","8","1","5","5","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.76923077","","","","","","","",""
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00319","","","","26","10","3","7","5","10","10","8","9","1.5","1.7","3","6","5","3","5","","3.2","6.2","17","0.1875","0.188888889","0.188235294","1.7","0.653846154","0.8","0.307692308","0.32","0.123076923","0.3","0.115384615","47.05882353","51.61290323","38.46153846","2.136752137","5.555555556","4.558404558","11.85185185","4.273504274","11.11111111","8.831908832","22.96296296"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00320","","","","26","15","1","3","7","15","15","17","22","5","6.1","9","2","3","3","5","10.5","11.1","20.1","39","0.294117647","0.277272727","0.284615385","2.6","1.5","1.133333333","0.653846154","0.74","0.426923077","0.6","0.346153846","43.58974359","55.2238806","57.69230769","7.122507123","12.34567901","15.81196581","27.40740741","12.82051282","22.22222222","28.63247863","49.62962963"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00321","","","","26","12","1","5","5","12","12","8","10","1.5","1.9","3","6","5","5","3","7.23","3.4","6.4","18","0.1875","0.19","0.188888889","1.5","0.692307692","0.666666667","0.307692308","0.283333333","0.130769231","0.25","0.115384615","44.44444444","53.125","46.15384615","2.136752137","4.62962963","4.843304843","10.49382716","4.273504274","9.259259259","9.116809117","19.75308642"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00322","","","","26","15","1","3","7","15","15","15","19","4.5","5.5","5","8","5","5","3","10.5","10","15","34","0.3","0.289473684","0.294117647","2.266666667","1.307692308","1","0.576923077","0.666666667","0.384615385","0.333333333","0.192307692","44.11764706","66.66666667","57.69230769","6.41025641","11.11111111","14.24501425","24.69135802","7.122507123","12.34567901","21.36752137","37.03703704"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00323","","","","26","10","1","5","3","10","10","5","11","1.1","1.7","3","6","5","7","3","6.12","2.8","5.8","16","0.22","0.154545455","0.175","1.6","0.615384615","0.5","0.192307692","0.28","0.107692308","0.3","0.115384615","31.25","48.27586207","38.46153846","1.566951567","4.074074074","3.988603989","10.37037037","4.273504274","11.11111111","8.262108262","21.48148148"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00324","","","","26","18","1","3","7","18","18","16","24","4.9","6.7","7.5","5","3","5","5","7.76","11.6","19.1","40","0.30625","0.279166667","0.29","2.222222222","1.538461538","0.888888889","0.615384615","0.644444444","0.446153846","0.416666667","0.288461538","40","60.73298429","69.23076923","6.98005698","10.08230453","16.52421652","23.86831276","10.68376068","15.43209877","27.20797721","39.30041152"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00325","","","","26","20","1","3","7","20","20","17","19","5","5.7","8.5","4","3","5","1","12.39","10.7","19.2","36","0.294117647","0.3","0.297222222","1.8","1.384615385","0.85","0.653846154","0.535","0.411538462","0.425","0.326923077","47.22222222","55.72916667","76.92307692","7.122507123","9.259259259","15.24216524","19.81481481","12.10826211","15.74074074","27.35042735","35.55555556"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00326","","","","26","15","1","3","7","15","15","13","20","4","5.3","5.5","6","5","5","5","7.23","9.3","14.8","33","0.307692308","0.265","0.281818182","2.2","1.269230769","0.866666667","0.5","0.62","0.357692308","0.366666667","0.211538462","39.39393939","62.83783784","57.69230769","5.698005698","9.87654321","13.24786325","22.96296296","7.834757835","13.58024691","21.08262108","36.54320988"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00327","","","","26","11","5","7","5","11","11","8","10","1.5","1.2","3.5","2","5","5","5","7.23","2.7","6.2","18","0.1875","0.12","0.15","1.636363636","0.692307692","0.727272727","0.307692308","0.245454545","0.103846154","0.318181818","0.134615385","44.44444444","43.5483871","42.30769231","2.136752137","5.050505051","3.846153846","9.090909091","4.985754986","11.78451178","8.831908832","20.87542088"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00328","","","","26","10","1","5","5","10","10","8","9","1.2","1.1","3","4","7","7","3","5.49","2.3","5.3","17","0.15","0.122222222","0.135294118","1.7","0.653846154","0.8","0.307692308","0.23","0.088461538","0.3","0.115384615","47.05882353","43.39622642","38.46153846","1.709401709","4.444444444","3.276353276","8.518518519","4.273504274","11.11111111","7.54985755","19.62962963"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00329","","","","26","18","1","3","7","18","18","13","24","4","6","5.5","2","5","3","3","14.37","10","15.5","37","0.307692308","0.25","0.27027027","2.055555556","1.423076923","0.722222222","0.5","0.555555556","0.384615385","0.305555556","0.211538462","35.13513514","64.51612903","69.23076923","5.698005698","8.230452675","14.24501425","20.57613169","7.834757835","11.31687243","22.07977208","31.89300412"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00330","","","","26","20","1","3","7","20","20","14","15","4","5.1","6","8","3","3","3","","9.1","15.1","29","0.285714286","0.34","0.313793103","1.45","1.115384615","0.7","0.538461538","0.455","0.35","0.3","0.230769231","48.27586207","60.26490066","76.92307692","5.698005698","7.407407407","12.96296296","16.85185185","8.547008547","11.11111111","21.50997151","27.96296296"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00331","","","","26","15","1","3","5","15","15","12","21","3.5","6.5","3.5","5","3","5","3","12.39","10","13.5","33","0.291666667","0.30952381","0.303030303","2.2","1.269230769","0.8","0.461538462","0.666666667","0.384615385","0.233333333","0.134615385","36.36363636","74.07407407","57.69230769","4.985754986","8.641975309","14.24501425","24.69135802","4.985754986","8.641975309","19.23076923","33.33333333"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00332","","","","26","5","1","5","3","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.23076923","","","","","","","",""
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00333","","","","26","17","1","3","7","17","17","15","20","4.7","6.3","7.5","8","5","3","5","14.37","11","18.5","35","0.313333333","0.315","0.314285714","2.058823529","1.346153846","0.882352941","0.576923077","0.647058824","0.423076923","0.441176471","0.288461538","42.85714286","59.45945946","65.38461538","6.695156695","10.23965142","15.66951567","23.96514161","10.68376068","16.33986928","26.35327635","40.30501089"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00334","","","","26","10","3","5","5","10","10","9","10","2","1.5","5","5","7","7","3","7.76","3.5","8.5","19","0.222222222","0.15","0.184210526","1.9","0.730769231","0.9","0.346153846","0.35","0.134615385","0.5","0.192307692","47.36842105","41.17647059","38.46153846","2.849002849","7.407407407","4.985754986","12.96296296","7.122507123","18.51851852","12.10826211","31.48148148"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00335","","","","26","20","1","3","5","20","20","20","16","6.5","4.4","8","8","5","3","3","7.23","10.9","18.9","36","0.325","0.275","0.302777778","1.8","1.384615385","1","0.769230769","0.545","0.419230769","0.4","0.307692308","55.55555556","57.67195767","76.92307692","9.259259259","12.03703704","15.52706553","20.18518519","11.3960114","14.81481481","26.92307692","35"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00336","","","","26","13","1","5","5","13","13","10","12","2","1.5","5.5","5","5","5","3","3.03","3.5","9","22","0.2","0.125","0.159090909","1.692307692","0.846153846","0.769230769","0.384615385","0.269230769","0.134615385","0.423076923","0.211538462","45.45454545","38.88888889","50","2.849002849","5.698005698","4.985754986","9.971509972","7.834757835","15.66951567","12.82051282","25.64102564"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00337","","","","26","14","1","3","5","14","14","14","18","4.5","5.5","6.5","5","3","3","3","7.76","10","16.5","32","0.321428571","0.305555556","0.3125","2.285714286","1.230769231","1","0.538461538","0.714285714","0.384615385","0.464285714","0.25","43.75","60.60606061","53.84615385","6.41025641","11.9047619","14.24501425","26.45502646","9.259259259","17.1957672","23.5042735","43.65079365"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00338","","","","26","19","1","3","7","19","19","17","22","5.5","7.5","8","4","3","3","3","14.37","13","21","39","0.323529412","0.340909091","0.333333333","2.052631579","1.5","0.894736842","0.653846154","0.684210526","0.5","0.421052632","0.307692308","43.58974359","61.9047619","73.07692308","7.834757835","10.72124756","18.51851852","25.3411306","11.3960114","15.59454191","29.91452991","40.93567251"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00339","","","","26","10","5","7","5","10","10","10","12","2","1.7","3.5","2","5","5","5","7.76","3.7","7.2","22","0.2","0.141666667","0.168181818","2.2","0.846153846","1","0.384615385","0.37","0.142307692","0.35","0.134615385","45.45454545","51.38888889","38.46153846","2.849002849","7.407407407","5.270655271","13.7037037","4.985754986","12.96296296","10.25641026","26.66666667"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00340","","","","26","11","1","5","5","11","11","8","7","2","1","4","5","3","5","3","7.23","3","7","15","0.25","0.142857143","0.2","1.363636364","0.576923077","0.727272727","0.307692308","0.272727273","0.115384615","0.363636364","0.153846154","53.33333333","42.85714286","42.30769231","2.849002849","6.734006734","4.273504274","10.1010101","5.698005698","13.46801347","9.971509972","23.56902357"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00341","","","","26","12","1","5","5","12","12","7","11","1.1","1.3","3.5","8","5","5","1","","2.4","5.9","18","0.157142857","0.118181818","0.133333333","1.5","0.692307692","0.583333333","0.269230769","0.2","0.092307692","0.291666667","0.134615385","38.88888889","40.6779661","46.15384615","1.566951567","3.395061728","3.418803419","7.407407407","4.985754986","10.80246914","8.404558405","18.20987654"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00342","","","","26","10","1","5","5","10","10","8","10","1.3","1.5","4","8","5","5","3","","2.8","6.8","18","0.1625","0.15","0.155555556","1.8","0.692307692","0.8","0.307692308","0.28","0.107692308","0.4","0.153846154","44.44444444","41.17647059","38.46153846","1.851851852","4.814814815","3.988603989","10.37037037","5.698005698","14.81481481","9.686609687","25.18518519"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00343","","","","26","14","1","5","5","14","14","20","16","5.5","4","9.5","5","3","3","3","7.23","9.5","19","36","0.275","0.25","0.263888889","2.571428571","1.384615385","1.428571429","0.769230769","0.678571429","0.365384615","0.678571429","0.365384615","55.55555556","50","53.84615385","7.834757835","14.55026455","13.53276353","25.13227513","13.53276353","25.13227513","27.06552707","50.26455026"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00344","","","","26","13","1","3","7","13","13","14","18","4","5.5","8","2","3","3","3","7.76","9.5","17.5","32","0.285714286","0.305555556","0.296875","2.461538462","1.230769231","1.076923077","0.538461538","0.730769231","0.365384615","0.615384615","0.307692308","43.75","54.28571429","50","5.698005698","11.3960114","13.53276353","27.06552707","11.3960114","22.79202279","24.92877493","49.85754986"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00345","","","","26","15","1","3","7","15","14","12","20","3.1","5","6.1","4","3","3","3","12.39","8.1","14.2","32","0.258333333","0.25","0.253125","2.133333333","1.230769231","0.8","0.461538462","0.54","0.311538462","0.406666667","0.234615385","37.5","57.04225352","57.69230769","4.415954416","7.654320988","11.53846154","20","8.689458689","15.0617284","20.22792023","35.0617284"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00346","","","","26","11","1","5","5","11","11","8","9","1.1","1.5","3.5","6","5","5","3","","2.6","6.1","17","0.1375","0.166666667","0.152941176","1.545454545","0.653846154","0.727272727","0.307692308","0.236363636","0.1","0.318181818","0.134615385","47.05882353","42.62295082","42.30769231","1.566951567","3.703703704","3.703703704","8.754208754","4.985754986","11.78451178","8.689458689","20.53872054"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00347","","","","26","19","1","3","7","19","19","17","19","4.7","5.5","8","4","5","5","3","11.03","10.2","18.2","36","0.276470588","0.289473684","0.283333333","1.894736842","1.384615385","0.894736842","0.653846154","0.536842105","0.392307692","0.421052632","0.307692308","47.22222222","56.04395604","73.07692308","6.695156695","9.161793372","14.52991453","19.88304094","11.3960114","15.59454191","25.92592593","35.47758285"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00348","","","","26","6","5","9","5","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.07692308","","","","","","","",""
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00349","","","","26","9","1","5","5","9","9","5","9","1","1.2","3.5","6","3","5","5","7.23","2.2","5.7","14","0.2","0.133333333","0.157142857","1.555555556","0.538461538","0.555555556","0.192307692","0.244444444","0.084615385","0.388888889","0.134615385","35.71428571","38.59649123","34.61538462","1.424501425","4.115226337","3.133903134","9.053497942","4.985754986","14.40329218","8.11965812","23.45679012"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00350","","","","26","5","1","3","5","5","5","9","10","1.5","1.4","4","6","5","7","3","","2.9","6.9","19","0.166666667","0.14","0.152631579","3.8","0.730769231","1.8","0.346153846","0.58","0.111538462","0.8","0.153846154","47.36842105","42.02898551","19.23076923","2.136752137","11.11111111","4.131054131","21.48148148","5.698005698","29.62962963","9.829059829","51.11111111"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00351","","","","26","16","1","3","7","16","16","12","22","4","5.6","5.5","6","3","1","5","10.5","9.6","15.1","34","0.333333333","0.254545455","0.282352941","2.125","1.307692308","0.75","0.461538462","0.6","0.369230769","0.34375","0.211538462","35.29411765","63.57615894","61.53846154","5.698005698","9.259259259","13.67521368","22.22222222","7.834757835","12.73148148","21.50997151","34.9537037"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00352","","","","26","15","1","3","7","15","15","14","19","4.1","5.1","6","5","3","3","3","","9.2","15.2","33","0.292857143","0.268421053","0.278787879","2.2","1.269230769","0.933333333","0.538461538","0.613333333","0.353846154","0.4","0.230769231","42.42424242","60.52631579","57.69230769","5.84045584","10.12345679","13.10541311","22.71604938","8.547008547","14.81481481","21.65242165","37.5308642"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00353","","","","26","10","1","5","5","10","9","5","11","1","1.7","3.5","2","5","5","5","7.76","2.7","6.2","16","0.2","0.154545455","0.16875","1.6","0.615384615","0.5","0.192307692","0.27","0.103846154","0.35","0.134615385","31.25","43.5483871","38.46153846","1.424501425","3.703703704","3.846153846","10","4.985754986","12.96296296","8.831908832","22.96296296"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00354","","","","26","9","1","5","3","9","8","4","8","1","1.7","3.1","2","7","5","3","7.76","2.7","5.8","12","0.25","0.2125","0.225","1.333333333","0.461538462","0.444444444","0.153846154","0.3","0.103846154","0.344444444","0.119230769","33.33333333","46.55172414","34.61538462","1.424501425","4.115226337","3.846153846","11.11111111","4.415954416","12.75720165","8.262108262","23.86831276"
